time,p,q,r,phi,theta,psi,delta1,delta2,delta3,delta4
8.1,3.43097e-08,0.001,-2.05869e-11,9.26379e-08,0.0081,1.45907e-10,0,000
8.2,3.5162e-08,0.001,-2.13589e-11,9.61114e-08,0.0082,1.53247e-10,0,000
8.3,3.60249e-08,0.001,-2.21499e-11,9.96708e-08,0.0083,1.6086e-10,0,000
8.4,3.68981e-08,0.001,-2.29602e-11,1.03317e-07,0.0084,1.68754e-10,0,000
8.5,3.77819e-08,0.001,-2.379e-11,1.07051e-07,0.0085,1.76934e-10,0,000
8.6,3.86761e-08,0.001,-2.46396e-11,1.10874e-07,0.0086,1.85409e-10,0,000
8.7,3.95807e-08,0.001,-2.55092e-11,1.14787e-07,0.0087,1.94184e-10,0,000
8.8,4.04958e-08,0.001,-2.6399e-11,1.1879e-07,0.0088,2.03267e-10,0,000
8.9,4.14214e-08,0.001,-2.73092e-11,1.22886e-07,0.0089,2.12666e-10,0,000
9,4.23574e-08,0.001,-2.82402e-11,1.27075e-07,0.009,2.22386e-10,0,000
9.1,4.33039e-08,0.001,-2.9192e-11,1.31358e-07,0.0091,2.32436e-10,0,000
9.2,4.42608e-08,0.001,-3.0165e-11,1.35736e-07,0.0092,2.42823e-10,0,000
9.3,4.52282e-08,0.001,-3.11595e-11,1.40211e-07,0.0093,2.53554e-10,0,000
9.4,4.62061e-08,0.001,-3.21755e-11,1.44783e-07,0.0094,2.64636e-10,0,000
9.5,4.71944e-08,0.001,-3.32133e-11,1.49453e-07,0.0095,2.76079e-10,0,000
9.6,4.81931e-08,0.001,-3.42733e-11,1.54222e-07,0.0096,2.87888e-10,0,000
9.7,4.92023e-08,0.001,-3.53556e-11,1.59092e-07,0.0097,3.00072e-10,0,000
9.8,5.0222e-08,0.001,-3.64604e-11,1.64063e-07,0.0098,3.12639e-10,0,000
9.9,5.12522e-08,0.001,-3.7588e-11,1.69137e-07,0.0099,3.25596e-10,0,000
10,5.22927e-08,0.001,-3.87386e-11,1.74314e-07,0.01,3.38953e-10,0,000
10.1,5.33438e-08,0.001,-3.99125e-11,1.79596e-07,0.0101,3.52716e-10,0,000
10.2,5.44053e-08,0.001,-4.11098e-11,1.84984e-07,0.0102,3.66894e-10,0,000
10.3,5.54773e-08,0.001,-4.23308e-11,1.90478e-07,0.0103,3.81495e-10,0,000
10.4,5.65597e-08,0.001,-4.35758e-11,1.9608e-07,0.0104,3.96527e-10,0,000
10.5,5.76526e-08,0.001,-4.4845e-11,2.0179e-07,0.0105,4.12e-10,0,000
10.6,5.87559e-08,0.001,-4.61386e-11,2.07611e-07,0.0106,4.27921e-10,0,000
10.7,5.98697e-08,0.001,-4.74568e-11,2.13542e-07,0.0107,4.44299e-10,0,000
10.8,6.09939e-08,0.001,-4.87999e-11,2.19586e-07,0.0108,4.61143e-10,0,000
10.9,6.21286e-08,0.001,-5.01681e-11,2.25742e-07,0.0109,4.78461e-10,0,000
11,6.32738e-08,0.001,-5.15616e-11,2.32012e-07,0.011,4.96263e-10,0,000
11.1,6.44294e-08,0.001,-5.29807e-11,2.38397e-07,0.0111,5.14556e-10,0,000
11.2,6.55955e-08,0.001,-5.44256e-11,2.44899e-07,0.0112,5.33351e-10,0,000
11.3,6.6772e-08,0.001,-5.58966e-11,2.51517e-07,0.0113,5.52656e-10,0,000
11.4,6.7959e-08,0.001,-5.73938e-11,2.58254e-07,0.0114,5.72481e-10,0,000
11.5,6.91564e-08,0.001,-5.89175e-11,2.6511e-07,0.0115,5.92834e-10,0,000
11.6,7.03643e-08,0.001,-6.04679e-11,2.72086e-07,0.0116,6.13725e-10,0,000
11.7,7.15826e-08,0.001,-6.20454e-11,2.79183e-07,0.0117,6.35164e-10,0,000
11.8,7.28115e-08,0.001,-6.365e-11,2.86403e-07,0.0118,6.57159e-10,0,000
11.9,7.40507e-08,0.001,-6.5282e-11,2.93747e-07,0.0119,6.79721e-10,0,000
12,7.53004e-08,0.001,-6.69417e-11,3.01214e-07,0.012,7.02858e-10,0,000
12.1,7.65606e-08,0.001,-6.86294e-11,3.08808e-07,0.0121,7.26582e-10,0,000
12.2,7.78312e-08,0.001,-7.03451e-11,3.16527e-07,0.0122,7.50901e-10,0,000
12.3,7.91123e-08,0.001,-7.20892e-11,3.24375e-07,0.0123,7.75825e-10,0,000
12.4,8.04039e-08,0.001,-7.38619e-11,3.32351e-07,0.0124,8.01365e-10,0,000
12.5,8.17059e-08,0.001,-7.56634e-11,3.40457e-07,0.0125,8.2753e-10,0,000
12.6,8.30183e-08,0.001,-7.7494e-11,3.48693e-07,0.0126,8.54331e-10,0,000
12.7,8.43412e-08,0.001,-7.93539e-11,3.57061e-07,0.0127,8.81778e-10,0,000
12.8,8.56746e-08,0.001,-8.12433e-11,3.65562e-07,0.0128,9.09881e-10,0,000
12.9,8.70184e-08,0.001,-8.31624e-11,3.74197e-07,0.0129,9.3865e-10,0,000
13,8.83727e-08,0.001,-8.51116e-11,3.82967e-07,0.013,9.68096e-10,0,000
13.1,8.97374e-08,0.001,-8.7091e-11,3.91873e-07,0.0131,9.9823e-10,0,000
13.2,9.11126e-08,0.001,-8.91008e-11,4.00916e-07,0.0132,1.02906e-09,0,000
13.3,9.24982e-08,0.001,-9.11413e-11,4.10097e-07,0.0133,1.0606e-09,0,000
13.4,9.38943e-08,0.001,-9.32127e-11,4.19417e-07,0.0134,1.09286e-09,0,000
13.5,9.53009e-08,0.001,-9.53153e-11,4.28877e-07,0.0135,1.12585e-09,0,000
13.6,9.67179e-08,0.001,-9.74493e-11,4.38478e-07,0.0136,1.15958e-09,0,000
13.7,9.81453e-08,0.001,-9.96149e-11,4.48222e-07,0.0137,1.19407e-09,0,000
13.8,9.95833e-08,0.001,-1.01812e-10,4.58108e-07,0.0138,1.22932e-09,0,000
13.9,1.01032e-07,0.001,-1.04042e-10,4.6814e-07,0.0139,1.26534e-09,0,000
14,1.0249e-07,0.001,-1.06304e-10,4.78316e-07,0.014,1.30215e-09,0,000
14.1,1.0396e-07,0.001,-1.08598e-10,4.88639e-07,0.0141,1.33975e-09,0,000
14.2,1.05439e-07,0.001,-1.10925e-10,4.99109e-07,0.0142,1.37816e-09,0,000
14.3,1.0693e-07,0.001,-1.13286e-10,5.09728e-07,0.0143,1.4174e-09,0,000
14.4,1.0843e-07,0.001,-1.15679e-10,5.20497e-07,0.0144,1.45747e-09,0,000
14.5,1.09941e-07,0.001,-1.18106e-10,5.31416e-07,0.0145,1.49838e-09,0,000
14.6,1.11463e-07,0.001,-1.20567e-10,5.42487e-07,0.0146,1.54014e-09,0,000
14.7,1.12995e-07,0.001,-1.23061e-10,5.5371e-07,0.0147,1.58277e-09,0,000
14.8,1.14537e-07,0.001,-1.2559e-10,5.65087e-07,0.0148,1.62628e-09,0,000
14.9,1.1609e-07,0.001,-1.28153e-10,5.76619e-07,0.0149,1.67069e-09,0,000
15,1.17654e-07,0.001,-1.30751e-10,5.88307e-07,0.015,1.71599e-09,0,000
15.1,1.19228e-07,0.001,-1.33384e-10,6.00152e-07,0.0151,1.76221e-09,0,000
15.2,1.20812e-07,0.001,-1.36051e-10,6.12154e-07,0.0152,1.80936e-09,0,000
15.3,1.22407e-07,0.001,-1.38754e-10,6.24316e-07,0.0153,1.85745e-09,0,000
15.4,1.24012e-07,0.001,-1.41493e-10,6.36637e-07,0.0154,1.90649e-09,0,000
15.5,1.25627e-07,0.001,-1.44268e-10,6.4912e-07,0.0155,1.95649e-09,0,000
15.6,1.27253e-07,0.001,-1.47078e-10,6.61765e-07,0.0156,2.00747e-09,0,000
15.7,1.2889e-07,0.001,-1.49925e-10,6.74573e-07,0.0157,2.05945e-09,0,000
15.8,1.30537e-07,0.001,-1.52808e-10,6.87545e-07,0.0158,2.11242e-09,0,000
15.9,1.32194e-07,0.001,-1.55728e-10,7.00682e-07,0.0159,2.16641e-09,0,000
16,1.33862e-07,0.001,-1.58686e-10,7.13986e-07,0.016,2.22143e-09,0,000
16.1,1.35541e-07,0.001,-1.6168e-10,7.27457e-07,0.0161,2.27749e-09,0,000
16.2,1.3723e-07,0.001,-1.64711e-10,7.41096e-07,0.0162,2.3346e-09,0,000
16.3,1.38929e-07,0.001,-1.67781e-10,7.54905e-07,0.0163,2.39279e-09,0,000
16.4,1.40639e-07,0.001,-1.70888e-10,7.68884e-07,0.0164,2.45205e-09,0,000
16.5,1.42359e-07,0.001,-1.74033e-10,7.83035e-07,0.0165,2.51241e-09,0,000
16.6,1.44089e-07,0.001,-1.77217e-10,7.97358e-07,0.0166,2.57387e-09,0,000
16.7,1.4583e-07,0.001,-1.8044e-10,8.11855e-07,0.0167,2.63645e-09,0,000
16.8,1.47582e-07,0.001,-1.83701e-10,8.26527e-07,0.0168,2.70017e-09,0,000
16.9,1.49344e-07,0.001,-1.87001e-10,8.41374e-07,0.0169,2.76504e-09,0,000
17,1.51116e-07,0.001,-1.9034e-10,8.56398e-07,0.017,2.83107e-09,0,000
17.1,1.52899e-07,0.001,-1.9372e-10,8.716e-07,0.0171,2.89828e-09,0,000
17.2,1.54693e-07,0.001,-1.97138e-10,8.86981e-07,0.0172,2.96667e-09,0,000
17.3,1.56496e-07,0.001,-2.00597e-10,9.02541e-07,0.0173,3.03627e-09,0,000
17.4,1.58311e-07,0.001,-2.04096e-10,9.18283e-07,0.0174,3.10709e-09,0,000
17.5,1.60135e-07,0.001,-2.07636e-10,9.34206e-07,0.0175,3.17914e-09,0,000
17.6,1.6197e-07,0.001,-2.11216e-10,9.50313e-07,0.0176,3.25243e-09,0,000
17.7,1.63816e-07,0.001,-2.14837e-10,9.66603e-07,0.0177,3.32698e-09,0,000
17.8,1.65672e-07,0.001,-2.18499e-10,9.83079e-07,0.0178,3.40281e-09,0,000
17.9,1.67539e-07,0.001,-2.22203e-10,9.99741e-07,0.0179,3.47993e-09,0,000
18,1.69416e-07,0.001,-2.25948e-10,1.01659e-06,0.018,3.55835e-09,0,000
18.1,1.71303e-07,0.001,-2.29736e-10,1.03363e-06,0.0181,3.63809e-09,0,000
18.2,1.73201e-07,0.001,-2.33565e-10,1.05085e-06,0.0182,3.71916e-09,0,000
18.3,1.75109e-07,0.001,-2.37437e-10,1.06827e-06,0.0183,3.80158e-09,0,000
18.4,1.77028e-07,0.001,-2.41351e-10,1.08588e-06,0.0184,3.88536e-09,0,000
18.5,1.78957e-07,0.001,-2.45308e-10,1.10368e-06,0.0185,3.97052e-09,0,000
18.6,1.80897e-07,0.001,-2.49308e-10,1.12167e-06,0.0186,4.05707e-09,0,000
18.7,1.82847e-07,0.001,-2.53351e-10,1.13986e-06,0.0187,4.14502e-09,0,000
18.8,1.84808e-07,0.001,-2.57437e-10,1.15825e-06,0.0188,4.2344e-09,0,000
18.9,1.86779e-07,0.001,-2.61568e-10,1.17683e-06,0.0189,4.32522e-09,0,000
19,1.8876e-07,0.001,-2.65742e-10,1.19561e-06,0.019,4.41749e-09,0,000
19.1,1.90752e-07,0.001,-2.69961e-10,1.21458e-06,0.0191,4.51123e-09,0,000
19.2,1.92754e-07,0.001,-2.74224e-10,1.23376e-06,0.0192,4.60646e-09,0,000
19.3,1.94767e-07,0.001,-2.78531e-10,1.25314e-06,0.0193,4.70318e-09,0,000
19.4,1.96791e-07,0.001,-2.82884e-10,1.27272e-06,0.0194,4.80142e-09,0,000
19.5,1.98824e-07,0.001,-2.87282e-10,1.2925e-06,0.0195,4.90119e-09,0,000
19.6,2.00868e-07,0.001,-2.91725e-10,1.31249e-06,0.0196,5.00251e-09,0,000
19.7,2.02923e-07,0.001,-2.96213e-10,1.33268e-06,0.0197,5.10539e-09,0,000
19.8,2.04988e-07,0.001,-3.00748e-10,1.35308e-06,0.0198,5.20985e-09,0,000
19.9,2.07064e-07,0.001,-3.05328e-10,1.37368e-06,0.0199,5.3159e-09,0,000
20,2.0915e-07,0.001,-3.09955e-10,1.39449e-06,0.02,5.42357e-09,0,000
20.1,2.11246e-07,0.001,-3.14628e-10,1.41552e-06,0.0201,5.53286e-09,0,000
20.2,2.13353e-07,0.001,-3.19348e-10,1.43675e-06,0.0202,5.64379e-09,0,000
20.3,2.1547e-07,0.001,-3.24115e-10,1.45819e-06,0.0203,5.75639e-09,0,000
20.4,2.17598e-07,0.001,-3.28929e-10,1.47985e-06,0.0204,5.87066e-09,0,000
20.5,2.19736e-07,0.001,-3.33791e-10,1.50172e-06,0.0205,5.98663e-09,0,000
20.6,2.21885e-07,0.001,-3.387e-10,1.5238e-06,0.0206,6.1043e-09,0,000
20.7,2.24044e-07,0.001,-3.43657e-10,1.5461e-06,0.0207,6.2237e-09,0,000
20.8,2.26214e-07,0.001,-3.48662e-10,1.56861e-06,0.0208,6.34485e-09,0,000
20.9,2.28394e-07,0.001,-3.53716e-10,1.59135e-06,0.0209,6.46775e-09,0,000
21,2.30584e-07,0.001,-3.58819e-10,1.6143e-06,0.021,6.59243e-09,0,000
21.1,2.32785e-07,0.001,-3.6397e-10,1.63747e-06,0.0211,6.71891e-09,0,000
21.2,2.34997e-07,0.001,-3.6917e-10,1.66086e-06,0.0212,6.84719e-09,0,000
21.3,2.37219e-07,0.001,-3.7442e-10,1.68447e-06,0.0213,6.97731e-09,0,000
21.4,2.39451e-07,0.001,-3.79719e-10,1.70831e-06,0.0214,7.10927e-09,0,000
21.5,2.41694e-07,0.001,-3.85068e-10,1.73237e-06,0.0215,7.24309e-09,0,000
21.6,2.43947e-07,0.001,-3.90466e-10,1.75666e-06,0.0216,7.3788e-09,0,000
21.7,2.4621e-07,0.001,-3.95916e-10,1.78117e-06,0.0217,7.5164e-09,0,000
21.8,2.48484e-07,0.001,-4.01415e-10,1.8059e-06,0.0218,7.65592e-09,0,000
21.9,2.50769e-07,0.001,-4.06966e-10,1.83087e-06,0.0219,7.79737e-09,0,000
22,2.53064e-07,0.001,-4.12567e-10,1.85606e-06,0.022,7.94077e-09,0,000
22.1,2.55369e-07,0.001,-4.18219e-10,1.88149e-06,0.0221,8.08615e-09,0,000
22.2,2.57685e-07,0.001,-4.23923e-10,1.90714e-06,0.0222,8.23351e-09,0,000
22.3,2.60012e-07,0.001,-4.29679e-10,1.93303e-06,0.0223,8.38287e-09,0,000
22.4,2.62348e-07,0.001,-4.35486e-10,1.95915e-06,0.0224,8.53426e-09,0,000
22.5,2.64696e-07,0.001,-4.41345e-10,1.98551e-06,0.0225,8.68769e-09,0,000
22.6,2.67053e-07,0.001,-4.47257e-10,2.0121e-06,0.0226,8.84317e-09,0,000
22.7,2.69421e-07,0.001,-4.53221e-10,2.03893e-06,0.0227,9.00074e-09,0,000
22.8,2.718e-07,0.001,-4.59239e-10,2.06599e-06,0.0228,9.1604e-09,0,000
22.9,2.74189e-07,0.001,-4.65309e-10,2.0933e-06,0.0229,9.32218e-09,0,000
23,2.76588e-07,0.001,-4.71432e-10,2.12084e-06,0.023,9.48609e-09,0,000
23.1,2.78998e-07,0.001,-4.77609e-10,2.14862e-06,0.0231,9.65216e-09,0,000
23.2,2.81419e-07,0.001,-4.8384e-10,2.17665e-06,0.0232,9.82039e-09,0,000
23.3,2.83849e-07,0.001,-4.90125e-10,2.20491e-06,0.0233,9.99081e-09,0,000
23.4,2.86291e-07,0.001,-4.96464e-10,2.23342e-06,0.0234,1.01634e-08,0,000
23.5,2.88742e-07,0.001,-5.02857e-10,2.26218e-06,0.0235,1.03383e-08,0,000
23.6,2.91205e-07,0.001,-5.09305e-10,2.29118e-06,0.0236,1.05154e-08,0,000
23.7,2.93677e-07,0.001,-5.15808e-10,2.32043e-06,0.0237,1.06948e-08,0,000
23.8,2.9616e-07,0.001,-5.22366e-10,2.34993e-06,0.0238,1.08764e-08,0,000
23.9,2.98654e-07,0.001,-5.28979e-10,2.37967e-06,0.0239,1.10604e-08,0,000
24,3.01158e-07,0.001,-5.35648e-10,2.40967e-06,0.024,1.12467e-08,0,000
24.1,3.03672e-07,0.001,-5.42373e-10,2.43991e-06,0.0241,1.14353e-08,0,000
24.2,3.06197e-07,0.001,-5.49154e-10,2.47041e-06,0.0242,1.16263e-08,0,000
